X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.221 | X: 4.17 Y: 1.3570416255348496 Z: 1.0 Stamp: 2020-07-20 16:10:45.221
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.237 | X: 4.17 Y: 1.3582958719905998 Z: 1.0 Stamp: 2020-07-20 16:10:45.237
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.253 | X: 4.17 Y: 1.3589229952184751 Z: 1.0 Stamp: 2020-07-20 16:10:45.253
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.268 | X: 4.17 Y: 1.3589229952184751 Z: 1.0 Stamp: 2020-07-20 16:10:45.268
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.284 | X: 4.17 Y: 1.3589229952184751 Z: 1.0 Stamp: 2020-07-20 16:10:45.284
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.299 | X: 4.17 Y: 1.3589229952184751 Z: 1.0 Stamp: 2020-07-20 16:10:45.299
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:10:45.393 | X: 4.17 Y: 1.3564496820612943 Z: 1.0 Stamp: 2020-07-20 16:10:45.393
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.456 | X: 4.17 Y: 1.3579999002538221 Z: 1.0 Stamp: 2020-07-20 16:10:45.456
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.503 | X: 4.17 Y: 1.3579999002538221 Z: 1.0 Stamp: 2020-07-20 16:10:45.503
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.549 | X: 4.17 Y: 1.3579999002538221 Z: 1.0 Stamp: 2020-07-20 16:10:45.549
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.706 | X: 4.17 Y: 1.3591625638982183 Z: 1.0 Stamp: 2020-07-20 16:10:45.706
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.034 | X: 4.17 Y: 1.3560199522942467 Z: 1.0 Stamp: 2020-07-20 16:10:46.034
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.112 | X: 4.17 Y: 1.3577850353702983 Z: 1.0 Stamp: 2020-07-20 16:10:46.128
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.143 | X: 4.17 Y: 1.3558807021372061 Z: 1.0 Stamp: 2020-07-20 16:10:46.143
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.221 | X: 4.17 Y: 1.357239326983505 Z: 1.0 Stamp: 2020-07-20 16:10:46.221
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.268 | X: 4.17 Y: 1.357239326983505 Z: 1.0 Stamp: 2020-07-20 16:10:46.268
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.299 | X: 4.17 Y: 1.357239326983505 Z: 1.0 Stamp: 2020-07-20 16:10:46.299
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.331 | X: 4.17 Y: 1.357239326983505 Z: 1.0 Stamp: 2020-07-20 16:10:46.331
